,almost_labels,labels,filtered_text,original_text,follower_num,is_appropriate,over_500_followers,tweet_id
72693,1,1,"Active imaginations have created bestselling novels, groundbreaking technology and cured terminal illnesses. Can't hurt to try. -","Active imaginations have created bestselling novels, groundbreaking technology and cured terminal illnesses. Can't hurt to try. - #JohnMcKee453 

#MondayMotivaton #Quote #imagination #Reality #Mentor #BusinessDevelopment #10X #Motivation #WritingCommunity https://t.co/oUYYYZOUQa",9810,TRUE,TRUE,1.16E+18
72702,0,0,MotivationMonday now go GET IT!!!,#MotivationMonday now go GET IT!!! #success #monday #successquotes #motivation #rules https://t.co/Bl2kVxJySZ,1321,TRUE,TRUE,1.16E+18
72710,0,0,Write!,"Write!

#MotivationalQuotes #MotivationalQuote #motivated #MakeMeBetter #attitude #amwriting #amreading #motivation https://t.co/8iyMmZMHtr",3792,TRUE,TRUE,1.16E+18
72739,0,0,Save time and money with reoccurring automated ads! Trying out all different times of the day will help you see when your users are active and engaged!,Save time and money with reoccurring automated ads! Trying out all different times of the day will help you see when your users are active and engaged! #entrepreneur #socialmedia #online #business #technology #mobile #iphone #android #dailygrind #hustle #inspirational #motivation https://t.co/hseIZiO6dh,2561,TRUE,TRUE,1.16E+18
72751,1,1,"""Every man is what he is, because of the dominating thoughts which he permits to oocupy his mind"" Napoleon Hill.","""Every man is what he is, because of the dominating thoughts which he permits to oocupy his mind"" 
Napoleon Hill 
#success #MondayMotivation #mondaythoughts #visualization #life #positivevibes #Motivation #Entrepreneur https://t.co/bGczw0gpTO",823,TRUE,TRUE,1.16E+18
72774,0,0,"Leadership is about resolving problems for other, allowing them to perform at their optimum.","Leadership is about resolving problems for other, allowing them to perform at their #optimum. 

 #GenerousRevolution 

 #masterclass #Leadership  #motivation  #help  #understanding",2323,TRUE,TRUE,1.16E+18
72858,0,0,Motivation Monday!,"Motivation Monday!
#motivation #motivationmonday #monday #quotes #advice #motivationalquotes https://t.co/cbZNekLQak",1575,TRUE,TRUE,1.16E+18
72887,0,0,Monday Motivation | From bedroom to stadium.,#Monday #Motivation | From bedroom to stadium. https://t.co/F4nIWlPxyC,937,TRUE,TRUE,1.16E+18
72888,1,1,"You can't control what goes on outside, but you can control what goes on inside.","You can't control what goes on outside, but you can control what goes on inside. 

#active #motivation #inspire #success #goals #happiness #fitness #activelifestyle #healthyliving #running #runner #run #walking https://t.co/LZdgnpQEaG",1887,TRUE,TRUE,1.16E+18
73019,1,1,Power is the ability to do.,"Power is the ability to do.
#Monday #Motivation #Action",1770,TRUE,TRUE,1.16E+18
73101,1,1,Show that you will not let limitations stop you! Find the motivation you need to make your dreams come true!!!,Show that you will not let limitations stop you! Find the #motivation you need to make your dreams come true!!! #MondayMotivation https://t.co/n9rmG9x0Ch,2016,TRUE,TRUE,1.16E+18
73259,1,1,Take responsibility and hold yourself accountable.,"Take responsibility and hold yourself accountable.

#wealthcantwait #wealthbuilding #motivation #entrepreneurmindset #entrepreneur https://t.co/XRRJPswV2p",4464,TRUE,TRUE,1.16E+18
73277,0,0,Get the passion back in your biz.,Get the passion back in your biz #motivation #Entrepreneurship #success #passion #Mindset https://t.co/GIoyN4X858,32467,TRUE,TRUE,1.16E+18
73286,1,1,You Choose Your Own Destiny.,"You Choose Your Own Destiny

#motivation #motivationspeach #Gensuccess #Getgoing #motivationalvids #getitgoing #nowisthetime #Londonevents #getyourdreamjob https://t.co/y77O0LBsgS",2411,TRUE,TRUE,1.16E+18
73381,1,1,The manager has his eye on the bottom line; the leader has his eye on the horizon. -Warren Bennis.,"The manager has his eye on the bottom line; the leader has his eye on the horizon. -Warren Bennis
#quote #motivation",44880,TRUE,TRUE,1.16E+18
73422,0,0,"Jangan menilai seseorang dari masa lalu. Kadang, mereka yg punya masa lalu buruk mampu menciptakan masa depan yg lebi.","Jangan menilai seseorang dari masa lalu. Kadang, mereka yg punya masa lalu buruk mampu menciptakan masa depan yg lebi #JUJU #motivation",12354,TRUE,TRUE,1.16E+18
73449,0,0,A diagram of motivation for you to look when wish to adjust yours from time to time. Wish it can help you.,"A diagram of motivation for you to look when wish to adjust yours from time to time. Wish it can help you.
#MorrisValves #industry #Valves #pipes #pipefittings #motivation https://t.co/xxIdguHw2G",514,TRUE,TRUE,1.16E+18
73511,1,1,"Sometimes, you have to look at your WHY, to carry on in tough situations.","Sometimes, you have to look at your WHY, to carry on in tough situations

#hstlandhrt #motivation #business #truth https://t.co/Htgtj9CPw1",922,TRUE,TRUE,1.16E+18
73560,1,1,"Leadership effectiveness isn't about controlling behavior, but about eliciting great performance. --John Mattone.","Leadership effectiveness isn't about controlling behavior, but about eliciting great performance.
--John Mattone
#leadership #motivation #coaching #bebetter #beblessed",599,TRUE,TRUE,1.16E+18
73716,0,0,Motivation For EVERY day..,#Motivation For EVERY day.. https://t.co/Bdj6BY1lat,643,TRUE,TRUE,1.16E+18
73736,1,1,Gratitude is a required attitude for success.,"Gratitude is a required attitude for #success.

#life #books #kindle #novels #VastBooks #promotion #Tips #IARTG #Quote #business #motivation #thinkbigsundaywithmarsha https://t.co/2BmrKD04Dy",786,TRUE,TRUE,1.16E+18
73850,1,1,Let go of what isn't meant to be right now.,"Let go of what isn't meant to be right now.
.
.
#FinetoFab #beyourself #love #loveyourself #happy #motivation #beyou #positivevibes #beautiful #happiness #empoweringwomen #empowered #selfhelpquotes #selfhelpbook #selfhelptools #selfhelpfest #selfhelpauthor #womenwhoinspire https://t.co/XqKQ6qf1bg",7767,TRUE,TRUE,1.16E+18
73858,0,0,It's another motivation Monday!,It's another #motivation #Monday! #MotivationMonday,11890,TRUE,TRUE,1.16E+18
73926,0,0,How HR can successfully manage employees with intellectual disabilities.,How HR can successfully manage employees with intellectual disabilities #OwnYourPerformance #HCM #Wellbeing #HR #Jobs #Leadership #Technology #Motivation https://t.co/wPZVUhAFmL,12282,TRUE,TRUE,1.16E+18
73945,0,0,"As you develop as a leader, your team will start to grow exponentially.","as you develop as a leader, your team will start to grow exponentially #GregJohnson #ir0nw1l #Motivation #PersonalGrowth #Autodidact #Ambition #FreeApp #SavingsApp #Home #BusinessOwner #MakeMoney #Money #Entrepreneur #3KeystoWealth #TLYAW https://t.co/uPZ0bzuq2W",1998,TRUE,TRUE,1.16E+18
74003,1,1,"""You've got to get up every morning with determination if you're going to go to bed with satisfaction."" - George Lorimer.","""You've got to get up every morning with determination if you're going to go to bed with satisfaction."" - George Lorimer
#georgelorimer #motivation #vision #encouragement #determination",565,TRUE,TRUE,1.16E+18
74023,1,1,"When you do something you love, an hour seems like a second. When you don't, a second seems like an hour. It is all about making the most of the moment.","When you do something you love, an hour seems like a second. When you don't, a second seems like an hour. It is all about making the most of the moment.
.
#speaker #speech #militaryleadership #army #sushilbasin #trainer #author #bsb #successful #founder #investtime #motivation https://t.co/QsTkXoQ0wD",3632,TRUE,TRUE,1.16E+18
74042,0,0,Shukuru Amos Kudos Thanks a ton for presenting!,Shukuru Amos #Kudos Thanks a ton for presenting! #GreatPresentation #business #seminar #increase #achieve #value #motivation #mentoring #community #profit #managing https://t.co/OtRx2i0LkL,536,TRUE,TRUE,1.16E+18
74121,0,0,"Jangan biasakan dirimu tergantung pd orang lain, apalagi bergantung dipohon sambil makan pisang.","Jangan biasakan dirimu tergantung pd orang lain, apalagi bergantung dipohon sambil makan pisang. #JUJU #motivation",12354,TRUE,TRUE,1.16E+18
74173,1,1,Be cool.,Be cool. #MondayMorning #Motivation #MondayMotivation #MondayThoughts https://t.co/t4bKu7cb0O,10783,TRUE,TRUE,1.16E+18
74181,1,1,Never underestimate your value.,Never underestimate your value. #success #motivation #careerchange #businessopportunity https://t.co/DHrX2Swv9V,34710,TRUE,TRUE,1.16E+18
74191,1,1,Hey Monday! Get ready for some energy!,Hey #Monday! Get ready for some energy! #Motivation https://t.co/uOUrFuNEFK,2619,TRUE,TRUE,1.16E+18
74244,1,1,You must expect great things of yourself before you can do them. - Michael Jordan.,"You must expect great things of yourself before you can do them.
- Michael Jordan
#Sales #WomenInSales #Business #MondayMotivation #Motivation #Business https://t.co/AQOmfmSfyB",3087,TRUE,TRUE,1.16E+18
74273,1,1,Develop the attitude of gratitude.,Develop the attitude of gratitude. #inspirational #motivate #motivation #gratitude #attitudeofgratitude #grateful #begrateful #oprahwinfrey #oprah https://t.co/aMjZS48E2z,99254,TRUE,TRUE,9.55E+17
74286,1,1,You can do a lot in a day so long as that day is not always tomorrow.,You can do a lot in a day so long as that day is not always tomorrow. #motivation https://t.co/0yN7NlRedR,1037477,TRUE,TRUE,1.16E+18
74338,1,1,Go for it!,"Go for it!
#Quote #NoFear #Morning #Life #JustDoIt #Motivation #ThinkBIGSundayWithMarsha https://t.co/XBZ9iZRpUf",741,TRUE,TRUE,1.15E+18
74351,1,1,Plant a seed today that your future self will thank you for in 6-months! Start investing in yourself and your future!,Plant a seed today that your future self will thank you for in 6-months! Start investing in yourself and your future! #BigSean #SeanAndersonOrg #SeanAndersonFoundation #Detroit #Motivation #MondayMotivation https://t.co/RQASYygb9p,1563,TRUE,TRUE,1.16E+18
74364,1,1,Wish less Work more.,"Wish less Work more.
#TIGERS #motivation #selfmotivation #morningmotivation #challenge #yourself #greatpeople #teamwork #Team #teammotivation #dreamwork #corevalues https://t.co/7wz9JJBJ9O",38732,TRUE,TRUE,1.16E+18
74370,0,0,Mondayfunday,Mondayfunday #Ninjalifeguard #MondayMotivation #Gratitude #Inspire #motivation #dreams #goals  #ocean #life #sun #surf #sea #search #freedom #goodvibes #summer #Aloha #health #wellness #Mindfulness #win #Dreambig #workhard #endlesssummer #livefree #livealoha https://t.co/yecjFxsHQY,648,TRUE,TRUE,1.16E+18
74371,0,0,"Humareso provides executive coaching & leadership development in areas of business strategy, team motivation, management and mission.","Humareso provides executive #coaching &amp; leadership #development in areas of business strategy, team #motivation, management and mission",905,TRUE,TRUE,1.16E+18
74381,0,0,Stay Motivated! Stay Blessed! Happy Sunday!,"Stay Motivated! Stay Blessed! Happy Sunday!
#SundaySaying #Motivation #MyTeam11 https://t.co/MXQpayD8iV",13643,TRUE,TRUE,1.16E+18
74418,1,1,PERSISTENCE pays off!,#PERSISTENCE pays off! #Motivation #mondaythoughts #MondayMotivation #quotestoliveby #quotesoftheday #quotes https://t.co/wYohuUW7iM,2040,TRUE,TRUE,1.16E+18
74439,0,0,"Professional relationships are built on trust and commitment, and working for a boss that supports you is vital to professional and company success.","Professional relationships are built on trust and commitment, and working for a boss that supports you is vital to professional and company success. #management #motivation https://t.co/ImzCdyi0vd",580,TRUE,TRUE,1.16E+18
74466,1,1,Don't be afraid to fail. Be afraid not to try.,"Don't be afraid to fail. Be afraid not to try. #quoteoftheday #motivation  
https://t.co/9E1dsoXs58",603244,TRUE,TRUE,1.15E+18
74506,0,0,Good morning! Gotta stay on the Fitness grind!,"Good morning! Gotta stay on the Fitness grind!
#befit #fitlife #motivation #FitnessMotivation #workoutmotivation https://t.co/3gz8k5mofd",786,TRUE,TRUE,1.16E+18
74625,1,1,"""Whether you think you can or you think you can't, you're right."" - Henry Ford.","""Whether you think you can or you think you can't, you're right."" - Henry Ford

#MondayMotivation #Motivation #MondayMorning #MondayThoughts https://t.co/qhWVxSopoW",512,TRUE,TRUE,1.16E+18
74696,0,0,"Today's MondayMotivation is lengthy, but worth it.","Today's #MondayMotivation is lengthy, but worth it. 

#TGIM #motivation #teddyroosevelt https://t.co/UA9zSzPQQI",814,TRUE,TRUE,1.16E+18
74697,0,0,"Oh hi, Monday!","Oh hi, Monday!

#monday #motivation #cofee https://t.co/X2SDEu6YsU",990,TRUE,TRUE,1.16E+18
74714,1,1,"""If you want to reach that goal so bad you will have to make sacrifices, stay focused and stay passionate"".","""If you want to reach that goal so bad you will have to make sacrifices, stay focused and stay passionate"".
#MotivationalMondays #Whatisyourgoaltoday #cute #Jayz #Love #MarketMelanin #melanin #cute #Love #Instagood #followme #motivation #motivationmonday #goforit #startoftheweek https://t.co/y4XqKxpCgf",23748,TRUE,TRUE,1.16E+18
74727,1,1,Take Care of Yourself,Take Care of Yourself #Authorofyourownstory #selfhelp #selfgrowth #motivation # growthhttps://bit.ly/2CGVl2y,684,TRUE,TRUE,1.16E+18
74736,1,1,It's a good week to have a good week!,It's a good week to have a good week! #mondaythoughts  #mondaymorning #Motivation https://t.co/5lSvK3rQZR,911,TRUE,TRUE,1.16E+18
74761,0,0,How to Give Feedback With a Growth-Mindset Approach,How to Give Feedback With a Growth-Mindset Approach #Motivation #FutureOfWork #Wellbeing #Goals #Productivity #Careers #PersonalDevelopment #SHRM https://t.co/knB3yBZKLI,12282,TRUE,TRUE,1.16E+18
74768,0,0,Good morning to you all! Another Monday has rolled around again! Here is some MondayMotivation to give us a much needed boost!,Good morning to you all! Another Monday has rolled around again! Here is some #MondayMotivation to give us a much needed boost! #motivation #talent #networking https://t.co/lifhsIZFVu,1966,TRUE,TRUE,1.16E+18
74789,1,0,"Mondaymotivation Always find a reason to laugh. It may not add years to your life, but it will surely add life to your years.","#Mondaymotivation Always find a reason to laugh. It may not add years to your life, but it will surely add life to your years. #Mindfulness #Inspired #Motivation #Empoweringwomen https://t.co/eRmR65ldK3",552,TRUE,TRUE,1.16E+18
